contig_id	mean_contig	cluster_id	nucl_freq.gc	length	NA	color
NODE_23851_length_1007_cov_1.985294	3.143	0	54.2204568023833	1007	1other	1other
NODE_23852_length_1007_cov_1.930672	3.186	2	66.5997993981946	1007	1other	1other
NODE_23853_length_1007_cov_1.883403	3.568	14	61.6683217477656	1007	1other	1other
NODE_23854_length_1007_cov_1.759454	2.858	38	70.7050645481629	1007	1other	1other
NODE_23855_length_1007_cov_1.683824	3.836	38	68.0040120361083	1007	1other	1other
NODE_23856_length_1007_cov_1.471639	2.724	38	65.8391261171797	1007	1other	1other
NODE_23857_length_1007_cov_1.407563	2.243	2	60.2780536246276	1007	1other	1other
NODE_23858_length_1007_cov_1.351891	2.465	2	65.441906653426	1007	1other	1other
NODE_23859_length_1006_cov_5.253417	10.518	2	70.675944333996	1006	1other	1other
NODE_2386_length_9430_cov_4.924693	7.965	6	52.0466595970308	9430	1other	1other
NODE_23860_length_1006_cov_4.895899	10.483	30	58.051689860835	1006	1other	1other
NODE_23861_length_1006_cov_3.418507	5.883	14	55.9642147117296	1006	1other	1other
NODE_23862_length_1006_cov_3.281809	5.594	14	59.5427435387674	1006	1other	1other
NODE_23863_length_1006_cov_2.866456	5.161	38	69.0854870775348	1006	1other	1other
NODE_23864_length_1006_cov_2.852787	4.566	14	59.6421471172962	1006	1other	1other
NODE_23865_length_1006_cov_2.768665	4.586	14	59.9403578528827	1006	1other	1other
NODE_23866_length_1006_cov_2.740273	4.584	38	66.3021868787276	1006	1other	1other
NODE_23867_length_1006_cov_2.682440	4.409	14	53.0815109343936	1006	1other	1other
NODE_23868_length_1006_cov_2.642482	4.741	38	70.1807228915663	1006	1other	1other
NODE_23869_length_1006_cov_2.624606	4.775	12	69.3836978131213	1006	1other	1other
NODE_2387_length_9419_cov_6.907411	11.339	7	55.1757086739569	9419	1other	1other
NODE_23870_length_1006_cov_2.522608	4.11	14	55.765407554672	1006	1other	1other
NODE_23871_length_1006_cov_2.232387	3.772	38	72.3658051689861	1006	1other	1other
NODE_23872_length_1006_cov_2.165089	3.562	38	61.5308151093439	1006	1other	1other
NODE_23873_length_1006_cov_2.155626	3.585	38	68.0914512922465	1006	1other	1other
NODE_23874_length_1006_cov_2.078864	3.545	38	62.2266401590457	1006	1other	1other
NODE_23875_length_1006_cov_2.072555	3.394	12	64.5129224652087	1006	1other	1other
NODE_23876_length_1006_cov_2.008412	3.759	38	68.6746987951807	1006	1other	1other
NODE_23877_length_1006_cov_1.967403	3.09	16	61.3320079522863	1006	1other	1other
NODE_23878_length_1006_cov_1.924290	3.62	30	58.3333333333333	1006	1other	1other
NODE_23879_length_1006_cov_1.893796	3.519	12	74.2544731610338	1006	1other	1other
NODE_2388_length_9415_cov_3.534936	6.359	7	64.2166755177908	9415	1other	1other
NODE_23880_length_1006_cov_1.872766	3.265	14	60.140562248996	1006	1other	1other
NODE_23881_length_1006_cov_1.852787	3.178	38	68.7751004016064	1006	1other	1other
NODE_23882_length_1006_cov_1.851735	3.514	14	63.2530120481928	1006	1other	1other
NODE_23883_length_1006_cov_1.731861	3.193	2	61.3320079522863	1006	1other	1other
NODE_23884_length_1006_cov_1.641430	2.823	2	66.8986083499006	1006	1other	1other
NODE_23885_length_1006_cov_1.619348	3.166	12	73.3935742971887	1006	1other	1other
NODE_23886_length_1006_cov_1.583596	2.621	2	63.7550200803213	1006	1other	1other
NODE_23887_length_1006_cov_1.570978	2.735	2	66.0039761431412	1006	1other	1other
NODE_23888_length_1006_cov_1.518402	3.451	38	73.558648111332	1006	1other	1other
NODE_23889_length_1006_cov_1.495268	2.383	2	61.8290258449304	1006	1other	1other
NODE_2389_length_9414_cov_4.467571	7.896	21	66.9428510728702	9414	1other	1other
NODE_23890_length_1005_cov_5.546316	7.813	14	61.4925373134328	1005	1other	1other
NODE_23891_length_1005_cov_3.690526	6.225	12	72.0603015075377	1005	1other	1other
NODE_23892_length_1005_cov_3.134737	5.9	2	65.771144278607	1005	1other	1other
NODE_23893_length_1005_cov_3.112632	5.048	38	67.6616915422886	1005	1other	1other
NODE_23894_length_1005_cov_2.842105	5.838	38	70.2487562189055	1005	1other	1other
NODE_23895_length_1005_cov_2.662105	5.773	38	71.044776119403	1005	1other	1other
NODE_23896_length_1005_cov_2.622105	4.368	38	64.9751243781095	1005	1other	1other
NODE_23897_length_1005_cov_2.525263	3.905	14	59.5024875621891	1005	1other	1other
NODE_23898_length_1005_cov_2.508421	3.876	2	65.4726368159204	1005	1other	1other
NODE_23899_length_1005_cov_2.450526	3.72	38	67.0646766169154	1005	1other	1other
NODE_239_length_137083_cov_21.712008	33.7674615384615	34	51.0260397275574	137083	1other	1other
NODE_2390_length_9412_cov_3.277760	5.525	7	57.2005956179536	9412	1other	1other
NODE_23900_length_1005_cov_2.428421	3.819	38	66.4676616915423	1005	1other	1other
NODE_23901_length_1005_cov_2.397895	5.69	38	72.1393034825871	1005	1other	1other
NODE_23902_length_1005_cov_2.192632	5.774	2	65.5721393034826	1005	1other	1other
NODE_23903_length_1005_cov_2.177895	4.776	2	58.5074626865672	1005	1other	1other
NODE_23904_length_1005_cov_2.143158	3.594	30	58.7064676616915	1005	1other	1other
NODE_23905_length_1005_cov_2.141053	3.775	38	72.8358208955224	1005	1other	1other
NODE_23906_length_1005_cov_2.067368	3.804	38	73.7313432835821	1005	1other	1other
NODE_23907_length_1005_cov_2.024211	3.504	12	71.4572864321608	1005	1other	1other
NODE_23908_length_1005_cov_1.994737	3.455	30	75.6218905472637	1005	1other	1other
NODE_23909_length_1005_cov_1.986316	3.218	12	72.636815920398	1005	1other	1other
NODE_2391_length_9410_cov_6.399359	10.828	7	62.9011689691817	9410	1other	1other
NODE_23910_length_1005_cov_1.965263	3.629	12	69.8507462686567	1005	1other	1other
NODE_23911_length_1005_cov_1.836842	3.039	12	72.462311557789	1005	1other	1other
NODE_23912_length_1005_cov_1.743158	3.257	2	64.1791044776119	1005	1other	1other
NODE_23913_length_1005_cov_1.698947	2.801	38	64.8756218905473	1005	1other	1other
NODE_23914_length_1005_cov_1.674737	2.849	23	68.5572139303483	1005	1other	1other
NODE_23915_length_1005_cov_1.667368	2.85	38	66.3681592039801	1005	1other	1other
NODE_23916_length_1005_cov_1.662105	2.755	12	64.2786069651741	1005	1other	1other
NODE_23917_length_1005_cov_1.595789	2.529	14	57.7114427860697	1005	1other	1other
NODE_23918_length_1005_cov_1.484211	2.224	2	64.1791044776119	1005	1other	1other
NODE_23919_length_1005_cov_1.396842	2.241	2	62.7860696517413	1005	1other	1other
NODE_2392_length_9399_cov_5.781892	10.478	21	69.9755293116289	9399	1other	1other
NODE_23920_length_1005_cov_1.356842	2.425	38	69.0547263681592	1005	1other	1other
NODE_23921_length_1004_cov_26.155954	42.145	31	58.4661354581673	1004	1other	1other
NODE_23922_length_1004_cov_13.163330	24.101	31	57.9681274900398	1004	1other	1other
NODE_23923_length_1004_cov_6.296101	20.531	30	51.6932270916335	1004	1other	1other
NODE_23924_length_1004_cov_3.668072	7.201	38	68.4262948207171	1004	1other	1other
NODE_23925_length_1004_cov_3.280295	8.462	2	64.9402390438247	1004	1other	1other
NODE_23926_length_1004_cov_2.996839	5.806	38	62.8486055776892	1004	1other	1other
NODE_23927_length_1004_cov_2.796628	4.621	38	70.8167330677291	1004	1other	1other
NODE_23928_length_1004_cov_2.759747	4.82	2	64.9402390438247	1004	1other	1other
NODE_23929_length_1004_cov_2.712329	4.731	12	67.8068410462777	1004	1other	1other
NODE_2393_length_9393_cov_3.926751	6.924	7	62.9223062986252	9393	1other	1other
NODE_23930_length_1004_cov_2.663857	4.233	38	74.402390438247	1004	1other	1other
NODE_23931_length_1004_cov_2.619600	4.275	16	51.2948207171315	1004	1other	1other
NODE_23932_length_1004_cov_2.602740	4.88	14	61.6533864541833	1004	1other	1other
NODE_23933_length_1004_cov_2.475237	4.068	12	70.6175298804781	1004	1other	1other
NODE_23934_length_1004_cov_2.386723	4.53	38	69.0239043824701	1004	1other	1other
NODE_23935_length_1004_cov_2.351949	4.174	38	67.5050301810865	1004	1other	1other
NODE_23936_length_1004_cov_2.326660	3.981	38	69.3227091633466	1004	1other	1other
NODE_23937_length_1004_cov_2.214963	5.133	2	64.2430278884462	1004	1other	1other
NODE_23938_length_1004_cov_2.204426	4.306	0	58.6653386454183	1004	1other	1other
NODE_23939_length_1004_cov_2.193888	6.325	38	72.3107569721115	1004	1other	1other
NODE_2394_length_9386_cov_36.570571	55.387	8	15.0010654165779	9386	ascomycete	ascomycete
NODE_23940_length_1004_cov_2.065332	4.198	12	71.7131474103586	1004	1other	1other
NODE_23941_length_1004_cov_1.918862	3.555	38	69.3227091633466	1004	1other	1other
NODE_23942_length_1004_cov_1.849315	2.784	14	58.5657370517928	1004	1other	1other
NODE_23943_length_1004_cov_1.827187	3.269	2	70.1207243460765	1004	1other	1other
NODE_23944_length_1004_cov_1.818757	3.318	12	67.6056338028169	1004	1other	1other
NODE_23945_length_1004_cov_1.818757	2.935	2	67.5298804780876	1004	1other	1other
NODE_23946_length_1004_cov_1.817703	3.651	15	64.8406374501992	1004	1other	1other
NODE_23947_length_1004_cov_1.779768	2.963	16	52.8884462151394	1004	1other	1other
NODE_23948_length_1004_cov_1.742887	2.887	14	62.7490039840637	1004	1other	1other
NODE_23949_length_1004_cov_1.701791	2.758	2	59.3625498007968	1004	1other	1other
NODE_2395_length_9385_cov_41.925616	67.286	34	50.9199782253674	9385	1other	1other
NODE_23950_length_1004_cov_1.609062	2.509	14	61.9718309859155	1004	1other	1other
NODE_23951_length_1004_cov_1.480506	2.221	14	53.0876494023904	1004	1other	1other
NODE_23952_length_1004_cov_1.407798	2.494	2	69.2231075697211	1004	1other	1other
NODE_23953_length_1004_cov_1.364594	3.608	2	63.9442231075697	1004	1other	1other
NODE_23954_length_1003_cov_3.931435	7.265	38	71.3858424725823	1003	1other	1other
NODE_23955_length_1003_cov_3.660338	5.551	14	61.631419939577	1003	1other	1other
NODE_23956_length_1003_cov_3.310127	5.643	12	70.7876370887338	1003	1other	1other
NODE_23957_length_1003_cov_3.182489	5.606	30	63.8085742771685	1003	1other	1other
NODE_23958_length_1003_cov_3.017932	5.95	2	64.1076769690927	1003	1other	1other
NODE_23959_length_1003_cov_2.956751	5.03	2	61.814556331007	1003	1other	1other
NODE_2396_length_9376_cov_7.108250	12.948	5	65.3263651877133	9376	1other	1other
NODE_23960_length_1003_cov_2.750000	4.583	14	53.4396809571286	1003	1other	1other
NODE_23961_length_1003_cov_2.729958	5.375	2	66.3010967098704	1003	1other	1other
NODE_23962_length_1003_cov_2.640295	6.298	2	68.5942173479561	1003	1other	1other
NODE_23963_length_1003_cov_2.627637	6.064	38	66.0019940179462	1003	1other	1other
NODE_23964_length_1003_cov_2.431435	4.313	12	69.0927218344965	1003	1other	1other
NODE_23965_length_1003_cov_2.356540	3.657	14	61.814556331007	1003	1other	1other
NODE_23966_length_1003_cov_2.321730	4.17	12	74.4765702891326	1003	1other	1other
NODE_23967_length_1003_cov_2.195148	3.519	12	74.6759720837488	1003	1other	1other
NODE_23968_length_1003_cov_2.174051	3.509	38	73.8783649052841	1003	1other	1other
NODE_23969_length_1003_cov_2.155063	3.456	2	66.7996011964108	1003	1other	1other
NODE_2397_length_9373_cov_3.711741	6.171	5	61.3172244199722	9373	1other	1other
NODE_23970_length_1003_cov_2.127637	3.369	16	51.7447657028913	1003	1other	1other
NODE_23971_length_1003_cov_2.060127	3.868	38	73.0807577268195	1003	1other	1other
NODE_23972_length_1003_cov_2.029536	3.492	12	69.0927218344965	1003	1other	1other
NODE_23973_length_1003_cov_1.922996	3.726	2	64.9052841475573	1003	1other	1other
NODE_23974_length_1003_cov_1.839662	3.02	14	58.3250249252243	1003	1other	1other
NODE_23975_length_1003_cov_1.812236	3.07	38	64.506480558325	1003	1other	1other
NODE_23976_length_1003_cov_1.757384	4.297	38	64.506480558325	1003	1other	1other
NODE_23977_length_1003_cov_1.651899	2.619	18	36.5902293120638	1003	1other	1other
NODE_23978_length_1003_cov_1.627637	3.436	38	74.2771684945164	1003	1other	1other
NODE_23979_length_1003_cov_1.514768	3.082	12	70.4885343968096	1003	1other	1other
NODE_2398_length_9362_cov_20.582572	33.349	34	51.0788293099765	9362	1other	1other
NODE_23980_length_1003_cov_1.386076	2.719	38	63.3100697906281	1003	1other	1other
NODE_23981_length_1003_cov_1.342827	2.462	38	71.8843469591226	1003	1other	1other
NODE_23982_length_1003_cov_1.225738	2.157	38	63.2426988922457	1003	1other	1other
NODE_23983_length_1002_cov_53.096093	33.701	11	45.8083832335329	1002	1other	1other
NODE_23984_length_1002_cov_4.530095	7.281	38	68.6626746506986	1002	1other	1other
NODE_23985_length_1002_cov_3.815206	6.783	12	68.1636726546906	1002	1other	1other
NODE_23986_length_1002_cov_3.771911	6.177	38	72.0558882235529	1002	1other	1other
NODE_23987_length_1002_cov_3.440338	6.078	14	61.4770459081836	1002	1other	1other
NODE_23988_length_1002_cov_3.353749	5.612	2	61.8951612903226	1002	1other	1other
NODE_23989_length_1002_cov_3.319958	8.345	2	68.2634730538922	1002	1other	1other
NODE_2399_length_9362_cov_19.329752	31.75	25	69.3227942747276	9362	1other	1other
NODE_23990_length_1002_cov_3.306230	5.826	2	65.1696606786427	1002	1other	1other
NODE_23991_length_1002_cov_3.255544	5.288	38	67.7644710578842	1002	1other	1other
NODE_23992_length_1002_cov_3.195354	5.908	38	72.9540918163673	1002	1other	1other
NODE_23993_length_1002_cov_3.184794	5.126	2	64.8702594810379	1002	1other	1other
NODE_23994_length_1002_cov_3.121436	4.814	14	61.2774451097804	1002	1other	1other
NODE_23995_length_1002_cov_2.947202	4.941	12	68.562874251497	1002	1other	1other
NODE_23996_length_1002_cov_2.743400	5.251	12	71.0578842315369	1002	1other	1other
NODE_23997_length_1002_cov_2.708553	4.366	12	66.4670658682635	1002	1other	1other
NODE_23998_length_1002_cov_2.693770	4.05	2	63.9720558882236	1002	1other	1other
NODE_23999_length_1002_cov_2.630412	4.015	2	64.3712574850299	1002	1other	1other
NODE_24_length_447666_cov_72.366705	118.563227272727	22	49.6069853384752	447666	ascomycete	ascomycete
NODE_240_length_136932_cov_71.611885	117.110153846154	22	49.5428053928514	136932	ascomycete	ascomycete
NODE_2400_length_9353_cov_6.801785	11.644	5	65.2838661392067	9353	1other	1other
NODE_24000_length_1002_cov_2.610348	4.115	14	54.1916167664671	1002	1other	1other
NODE_24001_length_1002_cov_2.556494	5.012	2	66.4670658682635	1002	1other	1other
NODE_24002_length_1002_cov_2.522703	3.883	14	58.0838323353293	1002	1other	1other
NODE_24003_length_1002_cov_2.517423	5.377	12	68.7624750499002	1002	1other	1other
NODE_24004_length_1002_cov_2.464625	4.278	38	70.5588822355289	1002	1other	1other
NODE_24005_length_1002_cov_2.434002	3.949	38	73.1536926147705	1002	1other	1other
NODE_24006_length_1002_cov_2.321014	4.419	38	66.4670658682635	1002	1other	1other
NODE_24007_length_1002_cov_2.312566	7.277	12	71.6566866267465	1002	1other	1other
NODE_24008_length_1002_cov_2.285111	4.008	14	60.2794411177645	1002	1other	1other
NODE_24009_length_1002_cov_2.219641	4.067	38	72.0558882235529	1002	1other	1other
NODE_2401_length_9353_cov_5.126264	9.18	21	67.4115257136748	9353	1other	1other
NODE_24010_length_1002_cov_2.214361	3.641	38	62.1756487025948	1002	1other	1other
NODE_24011_length_1002_cov_2.212249	4.687	38	71.0685483870968	1002	1other	1other
NODE_24012_length_1002_cov_2.143611	3.283	16	60.2794411177645	1002	1other	1other
NODE_24013_length_1002_cov_2.106653	3.281	2	65.1696606786427	1002	1other	1other
NODE_24014_length_1002_cov_2.081309	3.337	12	70.4590818363273	1002	1other	1other
NODE_24015_length_1002_cov_2.080253	3.873	38	70.4590818363273	1002	1other	1other
NODE_24016_length_1002_cov_2.032735	3.126	38	75.249500998004	1002	1other	1other
NODE_24017_length_1002_cov_1.966209	3.509	2	69.6606786427146	1002	1other	1other
NODE_24018_length_1002_cov_1.840549	3.353	38	71.6566866267465	1002	1other	1other
NODE_24019_length_1002_cov_1.810982	2.902	14	53.9920159680639	1002	1other	1other
NODE_2402_length_9352_cov_5.669248	10.45	21	68.2937272532648	9352	1other	1other
NODE_24020_length_1002_cov_1.783527	3.458	38	67.6646706586826	1002	1other	1other
NODE_24021_length_1002_cov_1.774023	3.363	2	66.4670658682635	1002	1other	1other
NODE_24022_length_1002_cov_1.768743	2.66	38	61.6766467065868	1002	1other	1other
NODE_24023_length_1002_cov_1.636748	2.685	16	58.9820359281437	1002	1other	1other
NODE_24024_length_1002_cov_1.611404	3.766	12	71.8562874251497	1002	1other	1other
NODE_24025_length_1002_cov_1.476241	2.59	2	61.7764471057884	1002	1other	1other
NODE_24026_length_1001_cov_5.609937	8.425	14	57.7422577422577	1001	1other	1other
NODE_24027_length_1001_cov_5.366808	8.12	14	61.7382617382617	1001	1other	1other
NODE_24028_length_1001_cov_3.885835	9.853	2	66.4335664335664	1001	1other	1other
NODE_24029_length_1001_cov_3.602537	8.37	2	67.6323676323676	1001	1other	1other
NODE_2403_length_9336_cov_5.936214	11.002	21	69.0231362467866	9336	1other	1other
NODE_24030_length_1001_cov_3.391121	6.708	2	63.8361638361638	1001	1other	1other
NODE_24031_length_1001_cov_3.188161	6.161	14	61.038961038961	1001	1other	1other
NODE_24032_length_1001_cov_3.187104	5.064	16	59.6403596403596	1001	1other	1other
NODE_24033_length_1001_cov_3.162791	4.989	12	71.2287712287712	1001	1other	1other
NODE_24034_length_1001_cov_3.095137	5.994	12	64.3356643356643	1001	1other	1other
NODE_24035_length_1001_cov_3.021142	5.364	2	62.1378621378621	1001	1other	1other
NODE_24036_length_1001_cov_3.011628	5.153	14	58.7412587412587	1001	1other	1other
NODE_24037_length_1001_cov_2.884778	5.796	12	72.2277722277722	1001	1other	1other
NODE_24038_length_1001_cov_2.799154	4.308	38	69.1220988900101	1001	1other	1other
NODE_24039_length_1001_cov_2.711416	4.664	38	75.4245754245754	1001	1other	1other
NODE_2404_length_9335_cov_11.391810	21.339	25	65.5441256090958	9335	1other	1other
NODE_24040_length_1001_cov_2.686047	4.174	2	65.6343656343656	1001	1other	1other
NODE_24041_length_1001_cov_2.535941	5.21	16	60.6393606393606	1001	1other	1other
NODE_24042_length_1001_cov_2.527484	3.997	12	68.031968031968	1001	1other	1other
NODE_24043_length_1001_cov_2.511628	5.347	12	70.7292707292707	1001	1other	1other
NODE_24044_length_1001_cov_2.493658	6.822	2	66.4335664335664	1001	1other	1other
NODE_24045_length_1001_cov_2.406977	3.97	12	69.030969030969	1001	1other	1other
NODE_24046_length_1001_cov_2.262156	3.484	16	50.1498501498502	1001	1other	1other
NODE_24047_length_1001_cov_2.254757	4.881	2	61.3386613386613	1001	1other	1other
NODE_24048_length_1001_cov_2.196617	3.805	2	62.7372627372627	1001	1other	1other
NODE_24049_length_1001_cov_1.957717	3.388	38	67.9112008072654	1001	1other	1other
NODE_2405_length_9331_cov_4.815438	9.879	21	67.8575260165218	9331	1other	1other
NODE_24050_length_1001_cov_1.922833	3.043	12	71.7457114026236	1001	1other	1other
NODE_24051_length_1001_cov_1.827696	3.244	14	57.042957042957	1001	1other	1other
NODE_24052_length_1001_cov_1.704017	4.437	12	72.1278721278721	1001	1other	1other
NODE_24053_length_1001_cov_1.652220	3.01	2	64.9350649350649	1001	1other	1other
NODE_24054_length_1001_cov_1.543340	2.33	14	60.3396603396603	1001	1other	1other
NODE_24055_length_1000_cov_210.404233	318.02	NA	58	1000	1other	1other
NODE_24056_length_1000_cov_120.464550	165.834	NA	62.5	1000	1other	1other
NODE_24057_length_1000_cov_8.761905	13.922	NA	62.8	1000	1other	1other
NODE_24058_length_1000_cov_7.506878	14.259	NA	61.8	1000	1other	1other
NODE_24059_length_1000_cov_4.519577	7.499	NA	65.4	1000	1other	1other
NODE_2406_length_9309_cov_27.278906	44.096	25	67.0748737780642	9309	1other	1other
NODE_24060_length_1000_cov_3.768254	8.353	NA	70.7	1000	1other	1other
